company_id,No.,profile_url,name,type,website,staff_count,follower_count,description,found_yr,HQ,city,province,industries,specialities,company_name,age_of_company,spec_len,certification_by,desc_len
1157865,601,https://www.linkedin.com/company/prosonic-co.-ltd./,"Prosonic Co.,Ltd.",PRIVATELY_HELD,http://www.prosonic.co.kr,6,78,20 year old ultrasound transducer manufacturer located in Korea.   This company is seeking for any chances to hire and work with high level transducer engineers and then would like to become world leading ultrasound oriented company.   Check all out with our website.,1990,KR,Seoul,BJ,Medical Device,"medical ultrasound transducers,micro-coaxial cables for ultrasound probe,coaxial cable assembly and harness,contracted development and manufacturing for ultrasound related products",prosonic ,31,180,n/a,267
26641300,603,https://www.linkedin.com/company/Changsha zhongren bio-technology-co-ltd- /,"Zhongren Bio-technology Co.,Ltd. ",PRIVATELY_HELD,http://www.zhrbio.cn,6,94,"Changsha Zhongren Biotechnology Co., Ltd. is a professional supplier of plant extracts and natural active ingredients. The company has factories in Jiangxi, Zhangjiajie and Yongzhou, and has passed many international certifications such as cGMP, HACCP, ISO, etc.  Our factory mainly produces Huperzia Serrata Extract, Alpha-Arbutin, GPC, Apple Extract, Artichoke Extract, Honeysuckle Extract, Eucommia  Ulmoides Extract, Astragalus Extract, etc., with an annual processing  capacity of over 15,000 tons. Products are widely used in food, health  care products, medicine, household chemicals, feed additives and  other industries.",2006,CN,Changsha,HN,Biotechnology,"cosmetics,Medicine,Chemical Raw Materials,Food and Health Food,Electronics,Biological Pesticides,Veterinary Drugs and Feed Additives,Daily Chemical Products,Metallurgy",zhongren bio-technology  ,15,167,n/a,629
3523944,604,https://www.linkedin.com/company/Nanjing-zelang-medical-technology-co-ltd/,"Zelang Medical Technology Co.,Ltd",SELF_EMPLOYED,http://www.zlpharm.com.cn,16,84,"We are a small company found in 2016 ,in Nanjing .Please visit our website:www.zlpharm.com.cn. If you have any interesting in .",2016,CN,Nanjing,JS,Medical Device,"Plant Extract,herb extract",zelang medical technology ,5,26,n/a,127
13574949,605,https://www.linkedin.com/company/wiltrom/,"WILTROM CO.,LTD",PARTNERSHIP,http://www.wiltrom.com.tw,10,64,"Wiltrom Medical is established in December of 2009, and it is a spin-off of Industrial Technology Research Institute. Wiltrom is dedicated in the research and production of a wide range of various high-end, implantable, Class II and III medical devices. The development of products is strongly focused on innovation and to create a highly competitive private brand on the market internationally.  Our company not only has the top researchers, but also is provided with an excellent working environment for increasing efficiency and competitiveness. Our GMP plant can manufacture and supply the best and latest medical devices.  Our value: Creating a better life for humanity with innovation, trust, and health.",2009,TW,Hsinchu ,JS,Medical Device,null,wiltrom ,12,4,n/a,710
28216839,606,https://www.linkedin.com/company/rfmedical/,"RF Medical Co.,Ltd.",PRIVATELY_HELD,http://www.rfa.co.kr,11,55,"RF Medical is a company based out of Seoul, South Korea. RF Medical is dedicated to popularizing radiofrequency ablation treatments since 2003. Our extensive product range spans from tumor ablation to thyroid nodules to even varicose vein treatments. With advanced technology and proven quality, we have spread our business to more than 60 countries and gained a strong reputation on the market.",2003,KR,Seoul,JS,Medical Device,"RFA,Varicose veins RFA,Radiofrequency Ablation Systems,RF Ablation Systems,Tumor RFA,RFA Treatment",rf medical ,18,98,n/a,395
10406380,608,https://www.linkedin.com/company/apolomed21/,"Shanghai Apolo Medical Technology Co.,Ltd",SELF_EMPLOYED,http://www.apolomed.com,14,78,"Shanghai Apolo Medical Technology Co., Ltd (Apolomed) is professional manufacturer of medical aesthetic device with 4000m² factory. Focused in R&D, manufacture, marketing and serving in medical aesthetic field for 15 years since 2001. Products include: IPL, RF, 808nm Diode Laser, 2940nm Er:yag Fractional Laser, 1540 Er:glass Fractional Laser,1064nm Long Pulse nd yag Laser, Q-switch Nd Yag Laser, PDT, Microdermabrasion, Slimming Machine: lipo laser, cavitation, vacuum, rf, hifu etc.   Apolo has dedicated ourselves to the medical and aesthetic industries and our motto ""Striving for the BEST  keep us steps ahead of our products which are innovative, safe proven, and effective solutions for patients all  over theworld.  Apolo company manufactures equipments strictly in accordance with ISO13485. Our products are certified by CE in Europe, FDA in USA, TGA in Australia, and Anvisa in Brazil, etc. All the above certificates keeps our channel partners to stay relevant in the Global Medical & Aesthetic market.  Apolo has a strong distribution and channel network in more than 60 countries. We have been distinguished ourselves with state of the art products and established a reputable footprint in the worldwide market. In 2014, September 15, Apolo had market milestone to be a listed company on Shanghai Stock Exchange Center. We commit to contirnuously strive for being the best manufacturer and to provide the best value to our customers.  Our capable R&D team could utilize it to develop more sophisticated and friendly products. OEM, ODM, channel agent, distributor, or other forms of cooperation. We’ve had lots of successful experience and have strong desireto develop close business partnership with you for mutual benefit and progress.",2001,CN,Shanghai,SH,Medical Device,"Medical Aesthetic Industry,Medical Aesthetic Machine",apolo medical technology ,20,52,CE(for medical devices),1751
14552293,609,https://www.linkedin.com/company/Shenzhen-truein-health-technology-co-ltd/,"Shenzhen Truein Health Technology Co.,Ltd.",PARTNERSHIP,http://www.apolomed.com,1,105,"Situated in Shenzhen, Turein Health Technology Co,. Ltd is one of the leading manufactures specialized in health care, wearable medical devices production, R&D, sales and service. With leading technology and abundant founds support, we aim at providing accurate & durable medical equiments that fits your special health care need.   We have customers worldwide for our products such as fingertip pulse oximeter, electronic blood pressure moitor, infrared ear thermometer and medical devices for hospital using. All Turein products are produced in compliance with ISO 13485 and MDD93/42/EECby2007/47/EC quality standards.  Turein hires unique, intelligent, intensely driven and innovative people for research and development, over 35% of Acurio employees are on staff for R&D, and half of these people have master's degree. In the next few years Acurio will be spending 15% of its revenue on R&D to increase its business value.",2014,CN,Shenzhen,GD,Medical Device,null,truein health technology ,7,4,n/a,926
2655687,610,https://www.linkedin.com/company/chinapeptides-co-ltd/,"China Peptides Co.,Ltd.",PUBLIC_COMPANY,http://www.apolomed.com,20,60,"ChinaPeptides Co., Ltd. is a privatedly-owned company located in Shanghai China, specialized in the manufacture of peptides for research usage and therapeutic applications.   With years of experience in small-scale and large-scale peptide manufacturing, ChinaPeptides Co., Ltd. is one of the most reliable sources for catalogue and custom peptides, regardless of the project scale and the complexity of the peptide. We manage to satisfy the requirements of customers from academic institutions, from the generic, biotechnological and emerging pharmaceutical industries, as well as customers from major pharmaceutical companies targeting peptide development for the human and animal health care markets.   ChinaPeptides Co., Ltd. is committed to customer services. We believe that every project is a partnership and that valuable time and money can be saved by confirming the special technical requirments of every project before starting the synthesis. We are dedicated to serving our customers'​ needs and would welcome your advices for new products and your comments about our products and services, Please do not hesitate to call or email us.",2009,CN,Shanghai,SH,Biotechnology,"Peptide Modification,Custom Peptide Synthesis,Pepetide Library,Peptide Array",china peptides ,12,76,n/a,1145
2497892,611,https://www.linkedin.com/company/dongmun-co-ltd-/,"Dongmun Co.,Ltd.",PUBLIC_COMPANY,http://www.dong-mun.co.kr,12,74,"Dongmun founded in 1994 aiming for contributing to better life quality of human being. Dongmun is the leading manufacturer and exporter of high end diagnostic X-Ray equipments and system.   We have been dedicating to an improvement in diagnostic X-Ray equipments, and we are proud that our high quality products are most welcomed from more than 80 valued customers around the world. We established the global agencies network in 60 countries.   We acquired ISO13485, CE Certificate. In 2011, Dongmun won the World-Class Product award from the Ministry of Knowledge and Economy, also we received the Minister award in Korea Precision Industry Technology Competition.      Today, Dongmun is concentrating its continuous efforts on research and development sector, and aims to satisfy customers with its slogan “Promise with Customer”. Thank you very much.",1994,KR,Goyang,SH,Medical Device,null,dongmun ,27,4,CE(for medical devices),853
14426322,612,https://www.linkedin.com/company/huizhou-jinghao-medical-co-ltd-hearing-aid/,"Jinghao Medical Technology Co.,Ltd",PUBLIC_COMPANY,http://www.jhhearingaids.com,20,65,"Huizhou Jinghao Medical Technology CO., Ltd, is a professional company which majors in producing hearing aid, nebulizer, air mattress, etc healthcare product since 2009. With the advanced production test equipment, outstanding sales team and great supplier, we have already built up a management program to exploiting market and after-sales service. This sales value management help our product enjoy a good reputation at home and abroad, meanwhile, we gain a lot of famous customer around the world.  Our products have passed a series of the quality certificate (CE/ISO/FDA, etc) as to cooperate with the overseas market. Now we have several branch office in China, also, successfully open a new office in India at the beginning of 2015. In order to provide more highly efficient service to the overseas customer, we will increase more branch in the different market next.  At the same time, we will keep our value ""Quality first, Customer first, and Service first""​ to innovate and offer more high technology product for every customer. We are looking forward to co-operating with you. Surely offer the best product, reasonable price, and impeccable after-sales service!",2009,CN,Huizhou,GD,Medical Device,"Other Health care product,Health medical,Hearing Aid manufacture,Hearing Amplifier,health care,company,hearing aid,deaf aid,hearing aid factory,china hearing aid,audiology",jinghao medical technology ,12,171,CE(for medical devices),1172
7954641,613,https://www.linkedin.com/company/guangdong-huiji-pharmaceutical-equipment-co.-ltd/,"Guangdong Huiji Pharmaceutical Equipment Co.,Ltd",SELF_OWNED,http://WWW.GDHY.COM.CN,3,30,"Guangdong Huiji Pharmaceutical Equipment Co.,Ltd .(Formerly Guangdong Huiyang machinery Factory ) is a co-operate member and chairman of China Association for Pharmaceutical Equipment .It is a national high-tech enterprise in China and outstanding technical and standardize innovation enterprise in Guangdong .Our company are specialized in the manufacturer of pharmaceutical machinery and equipment .with a strong team consisting of senior talents in technology or management ,with rich experiences and powerful technical innovative capabilities for the development ,designing ,manufacturing and after sales service of the products .The company implements ISO9001:2015 international quality management system ,the sophisticated measuring and testing system and a standard good management practice ,with its main products CE certified .We have more than 30 years experienced in pharmaceutical machinery. We have produced capsule filling machine , capsule polish machine ,pill making machine, ultrafine pulverizer pharmaceutical package production line series etc. over than 30 years .These machines have been sold in more than 30 countries,including The Unit State ,Canada ,Brazil,Austria ,India,Germany,Bangladesh ,Russia,pakistan and Malaysia etc..With the premium products and first calss after sales service ,we are dedicated to satisfy all of our clients and looking forward to a long term cooperation with you !",2007,CN,Huizhou,GD,Pharmaceuticals,"Capsule filling machine,capsule polish machine,pill machine,ultrafine pulverize machine,caspule /tablet counting machine ,Pharmaceutical  machine ",huiji pharmaceutical equipment ,14,146,CE(for medical devices),1417
13295303,614,https://www.linkedin.com/company/vistarmedical/,"Shenzhen Vistar Medical Supplies Co.,Ltd.",PRIVATELY_HELD,http://www.vistarmedical.com,10,63,"Shenzhen Vistar Medical Supplies Co., Ltd. is a professional provider of non-invasive blood pressure cuffs, which specializes in design, manufacture, sale and services.  Our  company are approved by ISO13485, and all the cuffs are certified with CE and FDA 510k.  Vistar Medical dedicates itself to the continual advancement of blood pressure cuffs for the benefit of our customers and patients. We have a great team running our production and design areas - many of whom have over 10 years experience. Our knowledge of product development, materials, molding and cuff testing allows us to meet customers’ demand from all over the world.   We’re customer oriented and customer focused!  Welcome your kind visit to our company.  Email: info@vistarmedical.com",2010,CN,Shenzhen,GD,Medical Device,"NIBP Cuff,Blood pressure cuffs,Disposable blood pressure cuff,Reusable blood pressure cuff,Hoter BP cuffs,ABPM cuff",vistar medical supplies ,11,115,CE(for medical devices),757
14515917,615,https://www.linkedin.com/company/Chengdu-empsun-medical/,"Chengdu Empsun Medical Co.,Ltd.",PUBLIC_COMPANY,http://www.empsun.com/,10,72,"Chengdu Empsun Medical Co., Ltd., also known as Chengdu Empsun Digital Medical Equipment R&D and Manufacturing Base, is and IVD integration company, whose business and function include R&D, manufacturing, ECO office, professional training, products show, sales and services.  Chengdu Empsun has a strong annual production capacity as follow: --Elisa reader --Microplate washer --Mini urine analyzer --Semi-auto biochemistry analyzer --Water quality analyzer Chengdu Empsun is a national high-tech enterprise certified by relevant government departments and institutions. We got the CE, ISO9001, ISO13485 as well as CMD certifications. The steps of our innovation never stop. So far, we have owned hundreds of technological patents. We are the first in the wold to R&D and manufacture the mini portable urine analyzer. Also we're taking a leading role in the miniaturization and the health of family(personal) intelligent medical management system.  As a professional IVD medical devices manufacture, Chengdu Empsun regards ""Expand high technology of digital medical equipment to benefit human being and the world""​ as our corporate mission. With the quality policy ""Innovation enables human health, and Quality creates the brand""​, Chengdu Empsun takes the road of suitable, innovative and durable development. Considering ""Share the success, Repay the socitey and Improve human vitality""​ as our core value, Chengdu Empsun is courageous to shoulder social responsibility and offers best medical services for the human health.",2010,CN,Chengdu,SC,Medical Device,null,empsun medical ,11,4,CE(for medical devices),1526
3744410,616,https://www.linkedin.com/company/qingdao-qingmei-biotech-co-ltd/,"Qingmei Biotech Co.,Ltd",PUBLIC_COMPANY,http://www.qingmeibio.com,7,83,"Qigndao Qingmei Biotech Co.,Ltd, is a subsidiary of Dayon International Holding Limited/Hongkong which is to expand global market and enhance strategic relationship with GMP approved factories.  Qingdao Qingmei aims to better human health and environment through excellent innovation and optimization of resource distribution in order that we can achieve our mission of ""Our Honor is Our Business"".  Qingdao Qingmei focus on manufacturing and distributing human and animal health, food/nutrition ingredients and personal care/cosmetics as well as fine chemicals and intermediates. Until now, we have established well-formed sales network of more than 200 countries in Asia, Africa, Europe and Latin America.",2008,CN,Qingdao,SD,Pharmaceuticals,"cosmetics,Feed additives,Amino Acids,Herbal Extracts,Vitamins,Active Ingredients (APIs),Animal Health,Food Additives and Supplement,Hormones, Peptides,pharmacy,sports nutrition,Sarms,Peptides,Pet medicine,FDA NDC,Fitness,Weight Management,Botanical ",qingmei biotech ,13,249,n/a,707
14723399,617,https://www.linkedin.com/company/alltion-wuzhou-co-ltd/,"Alltion Co.,Ltd.",PRIVATELY_HELD,http://www.alltion.com,4,72,"ALLTION is a world-famous professional manufacturer in the field of specialized optical microscopes for dentistry, ENT and gynecology. Help medical personnel to break through visual limitation with ALLTION devices to better serve people’s health. Alltion products are designed exactly for Dentist / Dental Professional, Dental Trader & Manufacturer, Dental Technician, Dental Hygienist & Therapist, Dental Nurse / Dental Support Staff, Dental Academic Staff / Student etc.  ",2004,CN,Wuzhou,GX,Medical Device,"Dental microscope, ENT microscopes, Surgical microscope, Surgical Instruments, Medical instruments, Colposcope, Medical exam light, Medical headlight and other Microscopes, Full Function Camera",alltion ,17,193,n/a,474
71648051,618,https://www.linkedin.com/company/topscience-co-ltd/,"Topscience Co.,Ltd ",PARTNERSHIP,https://en.topscience.cn/,4,72,"our products including Sodium Hyaluronate, Chondroitin Sulfate and so on have been welcomed by customers both home and abroad. And we have been the trusted supplier of raw materials for many well-known cosmetic and pharmaceutical companies worldwide.",2005,CN,Rizhao,SD,Biotechnology,null,topscience  ,16,4,n/a,250
404957,619,https://www.linkedin.com/company/beyonlab-scientific-instrument-co.-ltd./,"BeyonLab Scientific Instrument Co.,Ltd.",PARTNERSHIP,http://www.beyonlab.com,3,89,"BeyonLab is a quality manufacturer focusing on life science laboratory equipment. With products ranging from basic laboratory apparatus such as mini centrifuges and block heaters, to electrophoresis equipment and sensitive imaging systems, BeyonLab’s ambition is to provide life science labs at various levels with an all-round solution to everyday laboratory equipment needs. With extensive know-how in electronic engineering, BeyonLab also specialises in providing customers around the world with tailor-made electronics solutions for various applications. BeyonLab’s dedication is to produce high quality, reliable and easy to use equipment used in an everyday laboratory setting. Products include the InnoPette™ pipette  PrimeSpera™ and MiniMax™ E-centrifuge, Fluorometer, Luminometer, Gel Image Reader, Latera Flow Image Reader, Fluorescence linear scanner, UV-Vis spectrophotometer, horizontal and vertical electrophoresis-related products, a wide range of incubators (block heater, cooler, water baths and incubation oven), power supply and image systems. In addition to current products, new and updated products are constantly being developed. BeyonLab provides products directly to customers under the BeyonLab brand via distributor’s located world wide. Moreover, BeyonLab also has long running OEM / ODM contracts with world leading suppliers of laboratory equipment.",2005,CN,Rizhao,SD,Biotechnology,null,beyonlab scientific instrument ,16,4,n/a,1379
2805500,620,https://www.linkedin.com/company/dankong-industry-&-trade-group-co-ltd-/,"Zhengmu Biotechnology Co.,Ltd.",PUBLIC_COMPANY,http://ecbasis.com/zhengmu,5,94,"Luoyang Zhengmu Biotechnology Co., Ltd. is located at Liuzhuang Village, Goushi Town, Yanshi City, Henan Province.  As a professional veterinary drug manufacturer, Zhengmu has successfully certificated to the GMP of veterinary drug. At present, our main sulfa products are: Sulfadimidine, Sulfadimidine Sodium, Sulfadiazine, Sulfadiazine Sodium, Diaveridine, Diaveridine HCl and so on; Quinolones are: Norfloxacin Nicotinic, Norfloxacin Hydrochloride, Norfloxacin Lactate, Pefloxacin Mesilate. We yearly can produce 1,000 tons of products, which are in accordance with the requirements of Chinese veterinary pharmacopoeia, BP, EP and USP standard, etc. Our plants and facilities are designed and planned by a professional pharmaceutical production design company with GMP requirements: we own a number of production lines for the synthesis of APIs and intermediates; all production equipments are glass or stainless steel, and their selection and installation are in line with GMP requirements, can meet the production requirements of a variety of APIs. The refined bakery plant of APIs is a 300,000-level clean plant, and can satisfy the production requirements of various types of APIs. The main analysis instruments are infrared spectrophotometer, ultraviolet spectrophotometer, high performance liquid chromatography, gas chromatography, thin layer analyzer, automatic titrator, moisture analyzer, automatic melting point analyzer, pH analyzer, electronic analysis Balance, dust particle counter and so on. Therefore, we are able to ensure that our quality management is in accordance with operating procedures and then produces quality products. Adhering to the principle of ""quality first, customer first"" and taking ""scientific and technological innovation, casting first-class brand"" as the direction of development, we sincerely hope to have cooperation with customers in various forms got achieving common development and creating brilliant future!",1981,CN,Yanshi,HA,Pharmaceuticals,"sulfa products,Sulfadimidine,Sulfadiazine,Diaveridine,Sulfadimidine Sodium,Sulfadiazine Sodium,Diaveridine HCl,Sulfamethoxazole Sodium,Sulfaguanidine",zhengmu biotechnology ,40,149,n/a,1958
12923087,621,https://www.linkedin.com/company/无锡耐思生物科技有限公司/,"NEST Biotechnology Co.,Ltd",SELF_OWNED,http://www.cell-nest.com,16,67,"Found in 2009,Wuxi NEST Biotechnology is a worldwide manufacturer of plastic laboratory products. State-of-the-art manufacturing equipment is used on an expansive manufacturing site based in Wuxi, China. Decades of plastic-injection molding experience allows us to maintain the highest quality and performance standards expected by the hospitals, research institutions and indusrial/clinical laboraories that we serve, NEST is your best choice for laboratory consumables.  NEST has launched over 200 plastic consumable products for cell culture, molecular bislogy, immunoassays, liquid handling and storage. With stricty controlled ISO 8 grade clean rooms, exacting manufacturing standards and rigid QA procedures, the NEST brand enjoys an excellent reputation nationwide and abroad. NEST products have been exported to North America, Europe, Japan, Korea, India and other countries.  NEST is committed to innovation. We continue to research and develop new platic consumables suitable for life sciences research so that we can provide more cost-effective solutions and cutting-edge laboratory consumables for our end-users.",2009,CN,Wuxi,JS,Biotechnology,null,nest biotechnology ,12,4,n/a,1124
38152010,622,https://www.linkedin.com/company/tigsun/,"Beijing Tigsun Diagnostics Co.,Ltd.",PRIVATELY_HELD,https://www.tigsun.com,4,49,"Tigsun Diagnostics Co.,Ltd (Tigsun) was established in 2004 in Beijing, China. Tigsun specializes in in vitro diagnostic (IVD) products, with a full capacity of R&D, manufacturing and distribution channel for IVD products. Tigsun is one of the largest CLIA kits suppliers in China. Our main customers are hospitals, clinics, medical centers, laboratories, and research institutions. Our products are actively used in near 2,000 hospitals in China, distributed over all 34 provinces in China.  Tigsun possess one of the largest number of State Food and Drug administration (SFDA)-registered CLIA products in China. 96 IVD products from Tigsun have been certified from the SFDA in China. We dedicate ourselves to providing customers with high-quality products and services.  The GMP quality control and management system run by Tigsun is based on the ISO13485 and ISO9001 standards, which provides a reliable guarantee to good quality and stability of products.",2004,CN,Beijing,BJ,Biotechnology,null,tigsun diagnostics ,17,4,FDA,959
66310797,623,https://www.linkedin.com/company/Beijing-itrason-technologies-co-ltd/,"Beijing Itrason Technologies Co.,Ltd",PRIVATELY_HELD,http://www.itrason.com,1,99,handheld poc ultrasound manufacturer since 2015,2004,CN,Beijing,BJ,Medical Device,null,itrason technologies ,17,4,n/a,47
31692934,624,https://www.linkedin.com/company/江西阿尔法高科药业有限公司/,"Alpha Hi-Tech Pharmaceutical Co.,Ltd.",SELF_EMPLOYED,http://en.alphahi-tech.com,4,95,"Jiangxi Alpha Hi-Tech Pharmaceutical Co., Ltd. is an integrated pharmaceutical company which focuses on manufacturing, R&D, and marketing, established in 2009. The main pharmaceutical products of the hi-tech company include formulations, excipients, APIs and intermediates. Our company contains Jiangxi Research Center of Pharmaceutical Excipients Engineering Technology, featuring state-of-the-art facilities in the QC, R&D, pilot laboratories, the production workshop of GMP certified eye care and a 9000 square-meter new integrated workshop on pharmaceutical excipients, which are all under the regulation of GMP.",2004,CN,Pingxiang,JX,Pharmaceuticals,null,alpha hi-tech pharmaceutical ,17,4,n/a,616
69137991,625,https://www.linkedin.com/company/mastelf-technologies-co-ltd/,"Mastelf Technologies Co.,Ltd",SELF_OWNED,https://www.mastelf.com,2,92,"Mastelf, is a laboratory supplies manufacturing and trade company that specializes in chromatography vials.  We developed really fast over the past 8 years in the laboratory consumables industry in China, with all our worldwide valuable customers in more than 30 countries.  ★You may want to know HOW WE DO THIS: ◆Most competitive price by actively seeking the best options and manage supply chain ◆Strong R&D team and strict QA system ensure the quality ◆Far below the industry average product failure rate ◆Large stock and quick delivery than every competitor ◆Best after-sales service supported by our service team  ★What I do: Overseas account specialist & Marketing  ★How I can do for you: ◆Giving you best solution based on my professional experience ◆Giving you best support on products perfect balance between performance and cost ◆Help you develop and win more market share in your side  We believe in an open and honest relationship We believe in move forward steadily We DO NOT believe shortcuts If you have the same core value, we are the team for you  You will not be disappointed.",2011,CN,Hangzhou,ZJ,Biotechnology,null,mastelf technologies ,10,4,n/a,1094
2250022,626,https://www.linkedin.com/company/shangyu-yite-plastic-co-ltd/,"GenFollower Biotech CO.,LTD.",SELF_OWNED,http://www.GenFollower.com,5,81,"GenFollower is the industry leading company offering services in the field of laboratory plastic consumables. We specialize in the manufacturing and whole sale supply of plastic laboratory consumables. Initially, we started off as a factory for plastic molding in year 1990, but then we narrowed down our production line to plastic lab consumables. Our product line covers a wide range of disposable lab plastics such as pipette tips, racks, barrier tips, micro centrifuge tubes (especially EP tubes), PCR plastics, centrifugation tubes, cryo tubes, serological pipettes and boxes. These lab consumables are prepared under all EHS requirements (Environment, health and safety), to ensure that our products are environment and consumer friendly.  With a prosperous business growth, our sales go up to 30% every year alongside our business expansion towards both developing and develop countries. Our customer base has also widened as our quality assured products have managed to satisfy them over time. Our manufacturing processes are certified with EHS standards where we have Clean room (dust free, Class 100,000 manufacturing conditions) with an extensive set up for R &D (Research and Development) operations. Our team comprises of researchers and engineers from different fields that help us to manufacture top quality disposable lab plastic consumables.  As aforementioned, we have been dealing in molding operations since our inception. Therefore, with this skill set, we are planning to expand our product base by starting the manufacturing of full range of plastic lab ware. Thus, our company endeavors to develop into one stop solution for all kinds of lab plastic consumables so that our customers can have the best buying experience with us.  We assure you that our product range is guaranteed with quality and durability, which can help you to setup labs of all kinds with the right instruments. Then there isn’t any better option than GenFollower!",2011,CN,Shaoxing,ZJ,Biotechnology,"Laboratory disposables,Laboratory consumables,Plastic Labware,Disposable Labware",genfollower biotech ,10,80,n/a,1960
13647610,627,https://www.linkedin.com/company/henan-cosin-medical-equipment-co-ltd/,"Henan Cosin Medical Equipment Co.,Ltd",SELF_OWNED,http://www.cosinmedical.com,11,82,"1. we main sell electric wheelchairs(power wheelchairs) for 5 years. 2. we have CE,CSF certificates. 3. different functions and price meet suitable clients.",2011,CN,Zhengzhou,HA,Medical Device,null,henan cosin medical equipment ,10,4,CE(for medical devices),156
1873379,628,https://www.linkedin.com/company/4-kids-company/,"Meditechs Global Co.,Ltd.",PARTNERSHIP,http://www.cosinmedical.com,22,55,"1. we main sell electric wheelchairs(power wheelchairs) for 5 years. 2. we have CE,CSF certificates. 3. different functions and price meet suitable clients.",2011,HK,Hongkong,HA,Medical Device,null,meditechs global ,10,4,CE(for medical devices),156
3993782,629,https://www.linkedin.com/company/inner-mongolia-furui-medical-science-co-ltd-/,"Inner Mongolia Furui Medical Science Co.,Ltd.",PUBLIC_COMPANY,http://www.fu-rui.com,20,66,"Inner Mongolia Furui Medical Science is a medical device company based out of Beijing, BJ | Beijing, China.",2011,CN,Beijing,BJ,Medical Device,null,inner mongolia furui medical science ,10,4,n/a,107
3161956,630,https://www.linkedin.com/company/guangdong-runke-bioengineering-co-ltd-/,"Guangdong Runke Bioengineering Co.,Ltd.",PRIVATELY_HELD,http://www.runke.com.cn/english/index.aspx,10,64,"Founded in 2000, Guangdong Runke Bioengineering Co. Ltd., focuses on biotechnological research, development and production of nutraceuticals.   Runke is the first to break through the technique and achieve commercialization of algal DHA (docosahexaenoic acid) products in China. The company covers a total area of 232,000m², including 213,000m² of Fujian production base, R&D centers, pilot plants and 100,000 class GMP standard manufacturing plants. Runke is one of the proposers of the National Standards of DHA (GB 26400-2011) and ARA(GB 26401-2011), and plays an important role in promoting the industrial advancement. Certified by ISO9001, ISO22000 and ISO14001, Runke has became the leader in polyunsaturated fatty acids(PUFA) industry. The company was ranked 52nd by Forbes China in ""Top 100 Up-and-Comers 2012"".  Runke pursues technical innovation, reliable quality and customer satisfaction, and aim to promote the human intelligence and health development.",2000,CN,Shantou,GD,Biotechnology,"DHA oil 35%,DHA power 7%,ARA oil 40%,ARA oil 10%",runke bioengineering ,21,48,n/a,966
30977683,631,https://www.linkedin.com/company/hunan-beyond-medical-technology-medical-co-ltd/,"HUNAN BEYOND MEDICAL TECHNOLOGY CO.,LTD",SELF_OWNED,http://en.csbeyond.com/,11,43,"Syringe pump,Infusion pump,Sleep apnoea therapy equipment,CPAP/BIPAP Mask,Dental equipment,Medical project, Medical calling management system",2009,CN,Changsha,HN,Medical Device,null,hunan beyond medical technology ,12,4,n/a,141
3992730,632,https://www.linkedin.com/company/jilin-jian-yisheng-pharmaceutical-co-ltd-/,"Jian Yisheng Pharmaceutical Co.,Ltd.",PUBLIC_COMPANY,http://www.yisheng-pharm.com,22,59,"Jilin Jian Yisheng Pharma is a pharmaceuticals company based out of JI'AN. Jilin Jian Yisheng Pharma representatives, don’t miss out on opportunities to build relationships with members on LinkedIn. Claim your page, write a simple description, and share content to attract followers that can lead to new customers, brand fans, and future employees. Go here to get started: http://linkd.in/1DUpBvu",2009,CN,Ji’an,JL,Pharmaceuticals,null,jian yisheng pharmaceutical ,12,4,n/a,396
7594058,633,https://www.linkedin.com/company/zhengzhou-olive-electronic-technology-co--ltd/,"Olive Electronic Technology Co.,ltd",PRIVATELY_HELD,http://www.zzolive.com,16,67,"Zhengzhou Olive Electronic Technology Co.,ltd, established in 2006, is a rapid growing enterprise who integrate the production and marketing of oxygen concentrator and related healthcare products. After 12 years’ efforts and development, now we have become one of the leading oxygen concentrator manufacturers and suppliers in China. We are always keeping very kind relationship with many strong medical factories and research institutes in China. We have been enjoy high reputation in medical health care market domestically and internationally。Our factory focus on produce all flow of  oxygen concentrators, which includes the medical oxygen concentrator, home oxygen concentrator and  portable oxygen concentrator. With professional manufacturing plants, we can do the OEM for customers as required. The products we are producing are almost covering most of the oxygen concentrators which can be manufactured in China.Olive have an special professional registration department, which in charge of domestic registration and oversea registration. We can help our current of potential customers to do the registration work. our factory implements ISO 13485 strictly, all of our products are in accord with medical CE. And we have a good relation with domestic famous institute who can provide us with authoritative medical analysis and authorization report. Quality and Service are always top concern in Olive. We provide full set of service, including date and samples, which are available on request.",2006,CN,Zhengzhou,HA,Medical Device,"medical,health care,oxygen concentrator,10L oxygen concentrator ,medical oxygen concentrator,5L oxygen concentrator,portable oxygen concentrator",olive electronic technology ,15,144,CE(for medical devices),1502
