company_id,No.,profile_url,name,type,website,staff_count,follower_count,description,found_yr,HQ,city,province,industries,specialities,company_name,age_of_company,therapeutic_area
3994836,689,https://www.linkedin.com/company/hebei-Changshan-biochemical-pharmaceutical-co-ltd/,"Changshan Biochemical Pharmaceutical Co.,Ltd",PUBLIC_COMPANY,http://www.heparin.cn,93,270,"Hebei Changshan Biochemical Pharmaceutical Co., Ltd. was founded in 2000. On August 19, 2011, the company was listed on the Growth Enterprise Market of the Shenzhen Stock Exchange (stock code 300255). Currently, it has a registered capital of 935 million yuan, total assets of 3.5 billion yuan, four production bases, nine subsidiaries, two overseas companies, and two joint ventures. The company is a biochemical pharmaceutical enterprise integrating R&D, production, sales, and import and export trade. In the heparin field, it is a key high-tech enterprise with a complete heparin industry chain from crude heparin to low molecular weight heparin injection products. It is a domestic heparin series Leading pharmaceutical company. Since its establishment, the company has focused on the research and development, production and sales of cardiovascular and cerebrovascular disease drugs, diabetes drugs and anti-cancer drugs, and has actively expanded the fields of medical equipment, beauty, and precision medicine. The products are exported to the United States, Germany, France, Italy, Spain, South Korea, Japan, Russia, India, Philippines and other countries in the world. The company focuses on the development of new drugs and established the Changshan Pharmaceutical Pharmaceutical Research Institute, aiming to build a new drug R&D and information sharing center of the company, through the collection and analysis of the latest cutting-edge information on new drugs, the selection of key R&D products, the integration of various R&D resources, and R&D The introduction and cultivation of talents and other ways to give play to the role of the enterprise as the main body of innovation and serve the company's strategic goal of vigorously developing innovative drugs in the medium and long term are important measures for the company's strategic implementation and have positive significance for the company's future development. The company invests a large amount of funds for technological innovation every year, and has achieved great breakthroughs in innovation and cooperation. In the next 1-3 years, the low-molecular-weight heparin aqueous injection preparations will enter the European and American markets, and the company will achieve the ""double hundred"" goal: to enter the top 100 Chinese pharmaceutical companies, with sales revenue exceeding 10 billion yuan, and build Changshan Pharmaceutical into a world-class innovative new drug R&D and production enterprises. In order to achieve these goals, we will continue to strengthen R&D investment on the basis of existing product lines and increase innovative product projects with independent intellectual property rights.",2000,CN,Shijiazhuang,HE,Pharmaceuticals, anti-cancer drugs,changshan biochemical pharmaceutical ,21,oncology
13175049,690,https://www.linkedin.com/company/shenyanghuixingbiotech/,"Huixing Biotech Co.,Ltd.",SELF_OWNED,http://www.highprobiotics.com,8,68,"Shenyang Huixing Biotech Co., Ltd. is a functional probiotics manufacturer from China. We can do R&D, production, packing and sales together. We have many cooperation ways, such as raw materials, semi-finished products, finished products exclusive agency and ODM/OEM. We attend the ""World Medical Raw Materials Exhibition""​ once per year for showing our company and products. Please contact with us about any of your cooperation requirements. Tel: 0086 (024) 86235882 Cell/WhatsApp: 0086 159-417-07759",2001,CN,Shenyang,LN,Biotechnology,intestinal probiotics,huixing biotech ,20,gastroenterology
26180969,701,https://www.linkedin.com/company/ningbo-ming-sing-optical-r-d-co-ltd/,"Ming Sing Optical R&D Co.,Ltd",PARTNERSHIP,http://www.nbmingsing.com,4,69,"Ningbo Ming Sing Optical R&D Co.,Ltd is a company in China established in 1997, we produce full range of optical instruments including Auto Ref-keratometer, Auto Phoropter, Auto Lensmeter and so on, the sale network is covers more than 60 Countries worldwide. With the strong technology strength, we are developing more and more advanced products for our customers worldwide, and our target is make people see the world better.",2003,CN,Ningbo,ZJ,Medical Device,Optical equipments,ming sing optical r&d ,18,ophthalmology
2666944,704,https://www.linkedin.com/company/snj-co-ltd/,"SNJ Co.,Ltd",PRIVATELY_HELD,http://www.medicalsnj.com,7,52,"SNJ Co., Ltd. was an O.E.M factory of the CO2 laser, PANORAMA 30, which was made by AMTECH Co. Ltd, an American company.  With our own engineering and technology, we have succeeded in making our own laser, the SNJ-1000 CO2 Laser. Moreover, it was the first lazer to receive Korea Food and Drug Administrations' approval in the Korean laser industry.   The SNJ-1000 Ultra Laser is an excellent product that handles many operations with precision and quality.  The SNJ-1000 comes with 800W capability, a pulse duration of 100us, and a pulse frequency of 990Hz. It also comes with optional handpieces that expand the range of operations, all of which make it a true  CHAR-FREE laser that eliminates targeted areas without damaging surrounding areas.  We have been developing various laser machines over the years and we are certain that our products are the best both in terms of quality and price. If you want to buy high quality,  low priced laser equipment, please contact us.",1998,KR,Seoul,null,Medical Device,Skin care,snj ,23,dermatology
3624931,710,https://www.linkedin.com/company/ningbo-d-tec-international-trading-co-ltd/,"D-Tec Medical Supply Co.,Ltd",PRIVATELY_HELD,http://www.dtech-intl.com,5,84,"We, Ningbo D-Tec Medical Supply Co., Ltd, are located in Yinzhou District Ningbo city. With rich experiences on medical device quality system assessment, R & D, risk management, production process, sterilization and quality control, we focus on supplying reliable dialysis products and also provide production solution and facilities for dialysis products manufacturers.  Nowadays our products include: dialysis consumables, such as, hemodialysis blood line, Arterial venous catheter for hemodialysis (patent product), dialyzer, liquid and dry dialysis concentrate etc; On-Off dressing kits; Test kits and test strips; filling and sealing machine for dry concentrate powder, empty bag and empty cartridges etc.  The company's key members are composed of Ph. Doctors in Biology and Chemistry field who have been engaged in research, operations and management for many years in the blood purification field. Our manufacturing facility has established a complete quality management system in accordance with ISO 13485 standard and sterile medical device management practices and been equipped with various inspection and testing instruments. We are committed to supply safe and effective medical devices for medical institutions at reasonable prices.   D-TEC always complies with the commercial morality, associated laws and regulations. We do business in good faith and strive to establish sustainable cooperative relationships with partners to achieve the long-term common development.   Our slogan is ""Focus On Quality, Respect For Life""​.    Thank you for choosing D-TEC team! Please contact us today to learn more.",2013,CN,Ningbo ,ZJ,Medical Device,Hemodialysis catheter,d-tec medical supply ,8,hematology
18156025,730,https://www.linkedin.com/company/jiangsu-youli-optics-spectacles-co-ltd/,"Jiangsu Youli Optics Spectacles Co.,Ltd.",PARTNERSHIP,http://www.youli-lens.com,9,63,"Jiangsu Youli Optical is a professional large-scale manufacturer of the line of optical lenses for 20 years, Composed of Jiangsu Governor Optical, Asia Optical, and Xianrenshan Optical. Youli has been a joint venture with Essilor France from 2011 Sep.  Youli Optical specialized in manufacturing of finished single vision and semi-finished single vision lens 1.56, 1.60, MR-8 and 1.67(MR-7) in spherical and aspherical design, also produce for photochromic and contact lens. Our daily output can reach 120,000 pairs now.",2011,CN,Danyang ,JS,Medical Device,semi finished optical lens blanks,youli optics spectacles ,10,ophthalmology
18387921,753,https://www.linkedin.com/company/medicore99/,"MEDICORE Co.,Ltd.",PUBLIC_COMPANY,http://www.medi-core.com,17,35,"We, Medicore Co., Ltd. are a passionate company dedicated to cardiac health who are building products that help transform people’s lives.   We do our best to do a role as ‘Health Coach’ which can change our life style for a better live with the world-class HRV & APG analysis system that measure our autonomic nerve system function and cardiovascular health.  With endless research, development and investment, we will keep doing our best to lead people to healthy life and to achieve our goal to be a global healthcare company with innovative guidance. ",1998,KR,Seoul,null,Medical Device,Cardiac Health,medicore ,23,cardiology
13186785,765,https://www.linkedin.com/company/zhejiang-hongguan-bio-pharma.-co.-ltd./,"Zhejiang Hongguan Bio-pharma Co.,Ltd.",PARTNERSHIP,http://www.hg-pharma.com,7,66,"Zhejiang Hongguan Bio-Pharma. Co., Ltd is located in the beautiful Tongxiang City, is approx. 10 kilometers away from Ancient Water Town:Wuzhen, about 20-minutes’ drive away from Hangzhou, and less than 40-minutes’ drive away from Shanghai (Hongqiao) High-speed Railway Station and Shanghai Hongqiao Airport. It is really convenient. Relying on the picturesque old town with a strong culture, the Company is committed to the inheritance of humanist traditions and the industrialization of high technology. Covering an area of 35 thousand square meters, the First Phase creates the development and production of solid dosage foams dominated by oncology drugs and cardiovascular drugs based on GMP standards. A number of international advanced production lines are introduced to set up the quality systems in line with international standards, so as to ensure the quality of drugs. Covering an area of 133 thousand square meters, the Second Phase has been comprehensively planned and integrated in 2016,focus on R&D,pharmaceutical manufacture,logistics and sales. Looking into the future, the company will adhere to the corporate tenet “Love life, sharing health”, shoulder the corporate mission”the first class pharmaceutical corporation in the world”,strive to exploit company’s overall strength and brand advantage, be committed to serving consumer health as always and strive to build Hongguan as a world famous enterprise in the field of oncology and cardiovascular medicines!",2013,CN,Tongxiang,ZJ,Pharmaceuticals,Cardiovascular,zhejiang hongguan bio-pharma ,8,cardiology
13186785,765,https://www.linkedin.com/company/zhejiang-hongguan-bio-pharma.-co.-ltd./,"Zhejiang Hongguan Bio-pharma Co.,Ltd.",PARTNERSHIP,http://www.hg-pharma.com,7,66,"Zhejiang Hongguan Bio-Pharma. Co., Ltd is located in the beautiful Tongxiang City, is approx. 10 kilometers away from Ancient Water Town:Wuzhen, about 20-minutes’ drive away from Hangzhou, and less than 40-minutes’ drive away from Shanghai (Hongqiao) High-speed Railway Station and Shanghai Hongqiao Airport. It is really convenient. Relying on the picturesque old town with a strong culture, the Company is committed to the inheritance of humanist traditions and the industrialization of high technology. Covering an area of 35 thousand square meters, the First Phase creates the development and production of solid dosage foams dominated by oncology drugs and cardiovascular drugs based on GMP standards. A number of international advanced production lines are introduced to set up the quality systems in line with international standards, so as to ensure the quality of drugs. Covering an area of 133 thousand square meters, the Second Phase has been comprehensively planned and integrated in 2016,focus on R&D,pharmaceutical manufacture,logistics and sales. Looking into the future, the company will adhere to the corporate tenet “Love life, sharing health”, shoulder the corporate mission”the first class pharmaceutical corporation in the world”,strive to exploit company’s overall strength and brand advantage, be committed to serving consumer health as always and strive to build Hongguan as a world famous enterprise in the field of oncology and cardiovascular medicines!",2013,CN,Tongxiang,ZJ,Pharmaceuticals, anti-tumor,zhejiang hongguan bio-pharma ,8,oncology
14500188,767,https://www.linkedin.com/company/cHangzhou-civibright-lighting-technology-co-ltd/,"2ndsight Medical Instrument Co.,Ltd.",SELF_OWNED,http://www.2ndsight.cn/,2,52,"Founded in 2003, Jiajie Medical is located in CHangzhou City, Jiangsu Province,China. Our company is devoted to R&D,manufacturing, marketing and service of disposable medical instruments. Our products include disposable surgical knives for ophthalmology and other disposable medical knives (annular knife, linear knife, overmold knife, endoscopicknife,cambered knife and so on). We have won the trust and praise from customers by the stable quality.      Under the philosophy of ""Quality First""​, ""Integrity Based""​ and ""Constant Improvement""​, our company is determined to become a leader in the industry. We actively join the international market and accept the advanced information and technology from the industry so that we can offer the most professional service to customers.      Our domestic customers includes more than fifty well-known enterprises such as Weigao Group, Panther Healthcare, Reach Surgical, Frankenman, Suzhou Touchstone, Brightness, Jiangxi Langhe, Kangdi, Waston, etc.",2003,CN,Changzhou,JS,Medical Device,ophthalmic surgical instrument,2ndsight medical instrument ,18,ophthalmology
2496195,785,https://www.linkedin.com/company/hanmi-swiss-optical-co-ltd/,"HANMI SWISS OPTICAL CO.,LTD",PRIVATELY_HELD,http://www.hslens.co.kr/V_5/e_index.html,8,52,"Our company, "" HANMI SWISS OPTICAL CO., LTD"" is a manufacturing and coating company of all kinds of plastic lenses. We started our business in 1991, and we have been growing over and over, so now we are producing all kinds of plastic lenses in five factories.   Our all employees have done their best to improve the lenses quality under management motto ""The best quality must be hold. The best market."" and we are keeping on studying the lenses and developing the new products with R&D continuously.  We are doing our best to be approved global market with the more perfect management by the rule ""1 process 1 inspection"". We have concerned to produce the lenses for profection and correction of people's eyes.  In the future, we will try continuously for 100% customer's satisfaction and responsibility in the protecting the people's eyes.   <Motto of Company>  - Let`s have the ownership  - Let`s be the necessary person  - Creative research and development  - The healthy of the employee is the health of company  <Policy of Management>  - Best employee  - Best market  - Best quality  - Best company",1991,KR,Daejeon,null,Medical Device,OPTICAL LENS,hanmi swiss optical ,30,ophthalmology
14480958,799,https://www.linkedin.com/company/sbtunited/,"Sino Bio-tech United Co.,Ltd.",PARTNERSHIP,http://www.sbtunited.com,9,52,"At Sino Bio-tech United(SBT United), we create enzymes preparation and related innovated products and services for industrial applications. Through our science and innovation, we enable our customers in nearly every industry to create better and leading technology, products and solutions in an Safe, Eco-friendly, Sustainable and Profitable way to meet the ever-changing needs and desires of consumers worldwide. We collaborate closely with our customers to understand the customer’s voice and expectation all over the world. With better science, specifically technical and innovated solution is available for your business challenges. Not only settle the underlying problems with the eco-friendly and cost-effective focused but also adding the new value by nature’s own materials and our own scientific know-how.  Our Vision Become the most respected and preferred leading bio-tech partner of the health and environment care.  Our Mission and Strategy Create New Value with Biotechnology Delivered At SBT United, we are close to customers and consumers everywhere. We turn technologies and experiences from cultures into new opportunities to help our customers to be more successful with their business. We believe that all over the world people will attach more and more importance to the quality of their life in the future. Therefore we committed to the care of Human Health and Environment for quality life by creating leading biotechnology and innovative bio-based products.  Our Values Care for Safety, Health and the Environment Integrity & Honesty Passion & Perseverance  Innovation & Collaboration  Team Spirit & Link Up Commitment & Efficiency.  Our Slogan What we love, we do it well. ",2017,CN,Shenzhen,GD,Biotechnology,Probiotics,sino bio-tech united ,4,gastroenterology
30465694,809,https://www.linkedin.com/company/Shenzhen-beimei-pharmaceutical-limited/,"Shenzhen Beimei Pharmaceutical Co.,Ltd",PRIVATELY_HELD,http://www.beimeiyaoye.com,12,41,"Shenzhen Beimei Pharmaceutical Co. Ltd. is a well-established, innovation-driven specialty company focused on pediatric prescription medicines in China.   We are committed to offering competitive products and services to meet China's unmet medical needs. We possess a rich pipeline of products in the pediatric fields, including anti-infection, antivirus, immunology, respiratory, gastroenterology, CNS, hematology, etc.   Beimei has established long-term partnerships with a number of outstanding international pharmaceutical companies. With reputable corporate culture, comprehensive organizational structure, and a professional and energetic team, we have a deep insight into the pediatric medicines market, grasping the pulse of the pediatric medicines market, closely following domestic policies and trends, and striving to develop in the market. Under the principle of providing safe and guaranteed medicines for Chinese children, we will be persistent in developing new products and expanding marketing and sales network, aiming to become the leading pediatric medicines enterprise in China, and to create higher value for partners and ourselves. We will do our best to devote ourselves to children's health in China.",2013,CN,Shenzhen,GD,Pharmaceuticals, immunology,beimei pharmaceutical ,8,immunology
30465694,809,https://www.linkedin.com/company/Shenzhen-beimei-pharmaceutical-limited/,"Shenzhen Beimei Pharmaceutical Co.,Ltd",PRIVATELY_HELD,http://www.beimeiyaoye.com,12,41,"Shenzhen Beimei Pharmaceutical Co. Ltd. is a well-established, innovation-driven specialty company focused on pediatric prescription medicines in China.   We are committed to offering competitive products and services to meet China's unmet medical needs. We possess a rich pipeline of products in the pediatric fields, including anti-infection, antivirus, immunology, respiratory, gastroenterology, CNS, hematology, etc.   Beimei has established long-term partnerships with a number of outstanding international pharmaceutical companies. With reputable corporate culture, comprehensive organizational structure, and a professional and energetic team, we have a deep insight into the pediatric medicines market, grasping the pulse of the pediatric medicines market, closely following domestic policies and trends, and striving to develop in the market. Under the principle of providing safe and guaranteed medicines for Chinese children, we will be persistent in developing new products and expanding marketing and sales network, aiming to become the leading pediatric medicines enterprise in China, and to create higher value for partners and ourselves. We will do our best to devote ourselves to children's health in China.",2013,CN,Shenzhen,GD,Pharmaceuticals, respiratory,beimei pharmaceutical ,8,pulmonology
30465694,809,https://www.linkedin.com/company/Shenzhen-beimei-pharmaceutical-limited/,"Shenzhen Beimei Pharmaceutical Co.,Ltd",PRIVATELY_HELD,http://www.beimeiyaoye.com,12,41,"Shenzhen Beimei Pharmaceutical Co. Ltd. is a well-established, innovation-driven specialty company focused on pediatric prescription medicines in China.   We are committed to offering competitive products and services to meet China's unmet medical needs. We possess a rich pipeline of products in the pediatric fields, including anti-infection, antivirus, immunology, respiratory, gastroenterology, CNS, hematology, etc.   Beimei has established long-term partnerships with a number of outstanding international pharmaceutical companies. With reputable corporate culture, comprehensive organizational structure, and a professional and energetic team, we have a deep insight into the pediatric medicines market, grasping the pulse of the pediatric medicines market, closely following domestic policies and trends, and striving to develop in the market. Under the principle of providing safe and guaranteed medicines for Chinese children, we will be persistent in developing new products and expanding marketing and sales network, aiming to become the leading pediatric medicines enterprise in China, and to create higher value for partners and ourselves. We will do our best to devote ourselves to children's health in China.",2013,CN,Shenzhen,GD,Pharmaceuticals, gastroenterology,beimei pharmaceutical ,8,gastroenterology
30465694,809,https://www.linkedin.com/company/Shenzhen-beimei-pharmaceutical-limited/,"Shenzhen Beimei Pharmaceutical Co.,Ltd",PRIVATELY_HELD,http://www.beimeiyaoye.com,12,41,"Shenzhen Beimei Pharmaceutical Co. Ltd. is a well-established, innovation-driven specialty company focused on pediatric prescription medicines in China.   We are committed to offering competitive products and services to meet China's unmet medical needs. We possess a rich pipeline of products in the pediatric fields, including anti-infection, antivirus, immunology, respiratory, gastroenterology, CNS, hematology, etc.   Beimei has established long-term partnerships with a number of outstanding international pharmaceutical companies. With reputable corporate culture, comprehensive organizational structure, and a professional and energetic team, we have a deep insight into the pediatric medicines market, grasping the pulse of the pediatric medicines market, closely following domestic policies and trends, and striving to develop in the market. Under the principle of providing safe and guaranteed medicines for Chinese children, we will be persistent in developing new products and expanding marketing and sales network, aiming to become the leading pediatric medicines enterprise in China, and to create higher value for partners and ourselves. We will do our best to devote ourselves to children's health in China.",2013,CN,Shenzhen,GD,Pharmaceuticals, hematology,beimei pharmaceutical ,8,hematology
66771006,813,https://www.linkedin.com/company/meicet-skin-analyzer-machine/,"Shanghai May Skin Information Technology Co.,Ltd",SELF_OWNED,http://www.meicet.com/,5,67,"MEICET has won wide acclaim from many domestic and foreign customers with its innovative design concept, excellent product quality and high-quality system service. It has successfully provided skin testing product customization and technical support system services for 500+ domestic and foreign companies.",2008,CN,Shanghai,SH,Medical Device,Skin care,may skin information technology ,13,dermatology
882991,818,https://www.linkedin.com/company/easy-access-international-co.-ltd/,"Easy Access International Co.,ltd",PARTNERSHIP,http://www.eadiag.com,4,52,"Please allow me to introduce you, our company - EASY ACCESS INTERNATION Co., ltd I'm the General and Operation Manager of EASY ACCESS INTERNATION Co., ltd which is specialized in production and trading of Laboratory Diagnostic Instruments since 2008. We operate with our production in China supervised by Italian specialist and expert Chinese engineers with over 10 years experience in Diagnostic field.    We also collaborate with many reagents producers, diagnostic and pharmaceutical company to provide R&D development for custom-made instruments.  We ensure high quality European standard as highest technical support. We have long term collaboration with our distributors-retailers in Asia, Italy and Africa.   Our standard instruments production include : Microplate Reader, Microplate Washer, Chemistry Analyzer, Coagulometer Analyzer, Hematology Analyzer, Hemoglobin HbA1c, Electrolyte Analyzer, Urine Analyzer. If you are interested to establish a collaboration with us, like a client or distributors -retailers for your area please feel  free to contact me directly or visit our website, I will be glad to provide you all the necessary support. Sincerely Morgan Sbabo General and Operation Manager",2008,CN,Shanghai,SH,Medical Device,Hematology analyzer,easy access international ,13,hematology
2429846,822,https://www.linkedin.com/company/tianjin-huac-healthcare-technology-co-ltd/,"HUAC Healthcare Technology Co.,Ltd",PRIVATELY_HELD,http://www.neckar.com.cn,5,59,"Established in 2005, Tianjin HUAC Healthcare Technology Co., Ltd is located in a National Industrial Park --- Tianjin Binhai High-tech Industry Development Zone. Since the founding of the company, the HUAC team has been dedicated to the R&D as well as the Production in the dynamic Chinese Medical and Healthcare Industry for six years.  The intellectual product lines of HUAC include: Life information and support, digital image processing, medical and health information systems, clinical testing and so on. Products include: Tianhui Ultrasonic image management software system, Hospital equipment management system, Multi-Parameter Monitor, Digital Pregnancy Test, Blood glucose and so on. The vision of HUAC Healthcare Technology is to become a leading company that adds value to the business of its customers by offering products, services and information management system in the field of healthcare – from production to use. Opening overseas market via E-commerce platform is one of HUAC strategies. So that the CE and ISO13485 certification (TÜV Rheinland) have been applied for Digital Pregnancy Testing and Blood Glucose meter, in the meanwhile, the related patent application has been completed. As a third party, Ultrasonic image management system has become the Philips (The World 500) Medical Ultrasound specified and purchased products.",2005,CN,Beijing,BJ,Medical Device,Blood Glucose Monitor,huac healthcare technology ,16,diabetes
17961218,825,https://www.linkedin.com/company/reber-genetics-co.-ltd./,"Reber Genetics Co.,Ltd.",PARTNERSHIP,http://en.reber.com.tw,15,43,"Reber Genetics was founded in 2008 with the objective of becoming a successful biotechnology company devoted to innovative R&D and high-quality products. The mission of Reber Genetics is to deliver preventative health care in animals. To achieve that, we concentrate on the development of highly efficacious, safe animal vaccines. Now we are expanding the product pipeline and aim to bring these innovative vaccine products onto the global markets. We are proud to be the frontrunner in applying state of the art technologies to animal vaccines and we are confident in our ability to create the best solutions for our customers.",2008,TW,Taipei,null,Pharmaceuticals,Animal Vaccines,reber genetics ,13,immunology
2531446,826,https://www.linkedin.com/company/Hangzhou-proprium-biotech-ltd/,"Hangzhou Proprium Biotech Co.,Ltd",PRIVATELY_HELD,http://www.propriumbio.com,1,57,"Hangzhou Proprium Biotech Limited (www.Propriumbio.com) is a technology-oriented company for research,  development,  production and sales of biomedical products,  localized in the beautiful Hangzhou Economic and Technological Development Area (HEDA, www.heda.gov.cn). The initial funding raised was 8 million US$. The company has a corporate office and R&D center of about 3800 square feet at the Singapore-Hangzhou Science and Technology Park (http://www.chinasciencepark.com/) and a GMP facility of about 29,000 square feet in Xiasha,  Hangzhou,  built with the ISO13485 international standard.          1. Diagnostics: Propriumbio owns several technologies that either have patents or pending patent applications,  and have developed many novel diagnostic products for rapid clinical diagnosis.  The company also develops diagnostic equipments matching its product lines.           2. Propriumbio also offers genetic predisposition tests and services,  and serves as sales agents for research reagents and small laboratory equipments.          3.  Propriumbio also offers contract-manufacturing(CMO) services at its GMP facility for clinical diagnostic tests for national and international customers.                  Note: The word ‘Proprium’derives from Medieval Latin,  and it means ‘a predicable property’ of a kind.",2010,CN,Hangzhou,ZJ,Medical Device,Cancer diagnostics,proprium biotech ,11,oncology
2846109,836,https://www.linkedin.com/company/hebei-inatural-bio-tech-co-ltd/,"Inatural Biotech Co.,Ltd",PUBLIC_COMPANY,http://www.yrsw.cn,3,48,"Hebei Inatural Biotech Co. Ltd is one of the leading companies in LAB(Lactic acid bacteria)  and probiotic products in China. The company locates in No.1 Kunpeng Road, Shijiazhuang ,Hebei, China. The company in specialized in R&D, production, sales and consultant of LAB and probiotic products. All products and solutions are based strongly on research and development about Chinese traditional dairy products, which might also be suitable for the world.",2009,CN,Shijiazhuang,HE,Biotechnology,Probiotics,inatural biotech ,12,gastroenterology
3799456,837,https://www.linkedin.com/company/sungkwang-pharm-co-ltd-/,"Sungkwang Pharm. Co.,Ltd.",PUBLIC_COMPANY,http://skpharm.net/eng/index.php,1,62,"Since establishment of 1957, Sungkwang Pharm Co., Ltd. is Korea's unparalleled and professional manufacturing leader have techniques specialized basic essential drugs field of infection control and sterilization, hyperhidrosis, burn treatment & pain relief, enema, etc in continuous R&D. For the superiority of quality, we built state of the art GMP manufacturing facility in 2011. Under the strict quality control, we domestically and overseas supply high quality products to the general hospital and large national and public hospital, pharmacy, Ministry of Defense and so on.  As a result of continuous investment of R&D, we released 1st generic high level disinfectant ""OPIDEX OPA solution"" and the world's first facial hyperhidrosis treatment ""SWEATROL pad solution and a lot of drugs for recent 3 years. We will continue this steadfast effort to give the trust of our customers and society at large.",1957,KR,Cheonan,null,Pharmaceuticals,Products for gastrointestinal endoscopy centers,sungkwang pharm. ,64,gastroenterology
10694602,854,https://www.linkedin.com/company/北京索莱宝生物科技有限公司/,"Beijing Solarbio Science & Technology Co.,Ltd.",SELF_OWNED,http://www.solarbio.com,20,49,"Founded in 2004, Beijing Solarbio Science & Technology Co., Ltd. is an academic high-tech biological enterprise committed to providing high quality products and services  for our esteemed customers.  The company has 1,200㎡ of research and production center, 2000㎡ of storage base and equipped with advanced logistics system. Our technical team consist of dozens of PhD and master staff members  focusing on improving and innovating our products and hired a number of well-known experts as technical advisers. With strict GMP and ISO 9000 standards for production and management, we are committed to provide users with the best reagents, the most professional products and the most perfected solutions, aiming to build a world-class national brand.  Solarbio is a professional manufacturer specialized in research, development, manufacture and marketing. The products involve molecular biology, cell biology, immunology, biomedical and other relevant areas. As one of the leading suppliers of life science research reagents in China, the company has branches or agents in more than 30 provinces. Our company exports products to American, Japan and other developed countries in Europe. Through the Alibaba international website Solarbio has been widely recognized in the international market.  We are determined to take an independent brand strategy. Meanwhile, we look forward to further cooperation with more scientific research institutes and make efforts for the development of human life science research to achieve mutual benefit and win-win results.",2004,CN,Tongzhou,BJ,Biotechnology,Immunology,solarbio science & technology ,17,immunology
13293899,859,https://www.linkedin.com/company/yirdoc/,"Future Medical Technology Co.,Ltd.",PRIVATELY_HELD,http://www.yirdoc.com,6,46,"Founded in 2014, We are a fast-growing company focusing on smart consumer healthcare technology located in Qingdao, China. We’ve been keeping an eye on the digitization of medical respiratory devices. In 2016, we’ve financed an amount of over one million US Dollar through venture capital as an Angel round. In the year of 2017, we launch the brand Yirdoc to enter the EU markets.  Yirdoc understands the real needs of our customers for medical devices in the Homecare industry, and provides better solution for respiratory diseases such as Asthma and COPD with forward IoT technology.",2014,CN,Qingdao,SD,Medical Device,Asthma,future medical technology ,7,pulmonology
10167637,901,https://www.linkedin.com/company/mitro-biotech-/,"MITRO Biotech Co.,Ltd.",SELF_EMPLOYED,http://www.mi-tro.com/,6,40,"Midu (Nanjing) Biotechnology Co., Ltd. is the first domestic molecular imaging medicine R&D outsourcing (MI-CRO) enterprise. The company uses the world’s advanced radiolabeling and molecular imaging technologies to provide customers at home and abroad with overall solutions for drug screening, biodistribution, pharmacokinetics, and pharmacodynamic evaluation. Outsourcing technical services, the business runs through the transformation research from naked (small) mice, rats, monkeys to humans, focusing on major diseases such as tumors, coronary heart disease, senile dementia, Parkinson, epilepsy, rheumatism, diabetes, and receptors and genes , Stem cells and other cutting-edge research fields, exploring disease mechanisms, developing diagnosis and treatment drugs, and evaluating treatment effects. PET molecular imaging has outstanding advantages such as in vivo imaging, dynamic quantification, self-control, continuous observation, etc., which greatly shortens the drug development cycle, reduces the risk of failure, and accelerates the launch of new drugs.",2000,CN,Nanjing,JS,Biotechnology,tumors,mitro biotech ,21,oncology
10167637,901,https://www.linkedin.com/company/mitro-biotech-/,"MITRO Biotech Co.,Ltd.",SELF_EMPLOYED,http://www.mi-tro.com/,6,40,"Midu (Nanjing) Biotechnology Co., Ltd. is the first domestic molecular imaging medicine R&D outsourcing (MI-CRO) enterprise. The company uses the world’s advanced radiolabeling and molecular imaging technologies to provide customers at home and abroad with overall solutions for drug screening, biodistribution, pharmacokinetics, and pharmacodynamic evaluation. Outsourcing technical services, the business runs through the transformation research from naked (small) mice, rats, monkeys to humans, focusing on major diseases such as tumors, coronary heart disease, senile dementia, Parkinson, epilepsy, rheumatism, diabetes, and receptors and genes , Stem cells and other cutting-edge research fields, exploring disease mechanisms, developing diagnosis and treatment drugs, and evaluating treatment effects. PET molecular imaging has outstanding advantages such as in vivo imaging, dynamic quantification, self-control, continuous observation, etc., which greatly shortens the drug development cycle, reduces the risk of failure, and accelerates the launch of new drugs.",2000,CN,Nanjing,JS,Biotechnology, coronary heart disease,mitro biotech ,21,cardiology
10167637,901,https://www.linkedin.com/company/mitro-biotech-/,"MITRO Biotech Co.,Ltd.",SELF_EMPLOYED,http://www.mi-tro.com/,6,40,"Midu (Nanjing) Biotechnology Co., Ltd. is the first domestic molecular imaging medicine R&D outsourcing (MI-CRO) enterprise. The company uses the world’s advanced radiolabeling and molecular imaging technologies to provide customers at home and abroad with overall solutions for drug screening, biodistribution, pharmacokinetics, and pharmacodynamic evaluation. Outsourcing technical services, the business runs through the transformation research from naked (small) mice, rats, monkeys to humans, focusing on major diseases such as tumors, coronary heart disease, senile dementia, Parkinson, epilepsy, rheumatism, diabetes, and receptors and genes , Stem cells and other cutting-edge research fields, exploring disease mechanisms, developing diagnosis and treatment drugs, and evaluating treatment effects. PET molecular imaging has outstanding advantages such as in vivo imaging, dynamic quantification, self-control, continuous observation, etc., which greatly shortens the drug development cycle, reduces the risk of failure, and accelerates the launch of new drugs.",2000,CN,Nanjing,JS,Biotechnology, senile dementia,mitro biotech ,21,neurology
